,0,1,2
2041,1990,2019-12-23T05:00:00-00:00,134.11441000000002
2042,1989,2019-12-23T04:00:00-00:00,129.71115
2043,1988,2019-12-23T03:00:00-00:00,131.96287999999998
2044,1987,2019-12-23T02:00:00-00:00,132.28127
2045,1986,2019-12-23T01:00:00-00:00,149.92011
2046,1985,2019-12-23T00:00:00-00:00,430.46621999999996
2047,1984,2019-12-22T23:00:00-00:00,177.85398
2048,1983,2019-12-22T22:00:00-00:00,174.67281
2049,1982,2019-12-22T21:00:00-00:00,132.8974
2050,1981,2019-12-22T20:00:00-00:00,132.64717
2051,1980,2019-12-22T19:00:00-00:00,145.15277
2052,1979,2019-12-22T18:00:00-00:00,146.69899
2053,1978,2019-12-22T17:00:00-00:00,153.85489
2054,1977,2019-12-22T16:00:00-00:00,188.25938
2055,1976,2019-12-22T15:00:00-00:00,132.24743
2056,1975,2019-12-22T14:00:00-00:00,155.40707
2057,1974,2019-12-22T13:00:00-00:00,148.34844
2058,1973,2019-12-22T12:00:00-00:00,145.38514
2059,1972,2019-12-22T11:00:00-00:00,149.28243
2060,1971,2019-12-22T10:00:00-00:00,140.89491
2061,1970,2019-12-22T09:00:00-00:00,155.91298999999998
2062,1969,2019-12-22T08:00:00-00:00,137.02988
2063,1968,2019-12-22T07:00:00-00:00,178.14132
2064,1967,2019-12-22T06:00:00-00:00,188.01864
2065,1966,2019-12-22T05:00:00-00:00,152.43045
2066,1965,2019-12-22T04:00:00-00:00,145.22489
2067,1964,2019-12-22T03:00:00-00:00,164.15844
2068,1963,2019-12-22T02:00:00-00:00,145.22937
2069,1962,2019-12-22T01:00:00-00:00,172.61927000000003
2070,1961,2019-12-22T00:00:00-00:00,199.58351
2071,1960,2019-12-21T23:00:00-00:00,200.21346999999997
2072,1959,2019-12-21T22:00:00-00:00,119.21672000000001
2073,1958,2019-12-21T21:00:00-00:00,113.41078
2074,1957,2019-12-21T20:00:00-00:00,117.38628000000001
2075,1956,2019-12-21T19:00:00-00:00,135.86793
2076,1955,2019-12-21T18:00:00-00:00,177.16267
2077,1954,2019-12-21T17:00:00-00:00,179.67445999999998
2078,1953,2019-12-21T16:00:00-00:00,150.68129
2079,1952,2019-12-21T15:00:00-00:00,173.54457
2080,1951,2019-12-21T14:00:00-00:00,229.30901
2081,1950,2019-12-21T13:00:00-00:00,193.82628
2082,1949,2019-12-21T12:00:00-00:00,167.83701000000002
2083,1948,2019-12-21T11:00:00-00:00,163.11639
2084,1947,2019-12-21T10:00:00-00:00,158.93946
2085,1946,2019-12-21T09:00:00-00:00,138.51909999999998
2086,1945,2019-12-21T08:00:00-00:00,154.20314
2087,1944,2019-12-21T07:00:00-00:00,179.81201
2088,1943,2019-12-21T06:00:00-00:00,184.18531000000002
2089,1942,2019-12-21T05:00:00-00:00,180.33747
2090,1941,2019-12-21T04:00:00-00:00,183.65700999999999
2091,1940,2019-12-21T03:00:00-00:00,171.8908
2092,1939,2019-12-21T02:00:00-00:00,233.69414
2093,1938,2019-12-21T01:00:00-00:00,187.92995
2094,1937,2019-12-21T00:00:00-00:00,237.37815
2095,1936,2019-12-20T23:00:00-00:00,568.8262500000001
2096,1935,2019-12-20T22:00:00-00:00,421.37719
2097,1934,2019-12-20T21:00:00-00:00,100.0081
2098,1933,2019-12-20T20:00:00-00:00,216.90283
2099,1932,2019-12-20T19:00:00-00:00,825.03522
2100,1931,2019-12-20T18:00:00-00:00,110.94708
2101,1930,2019-12-20T17:00:00-00:00,105.83124
2102,1929,2019-12-20T16:00:00-00:00,165.9113
2103,1928,2019-12-20T15:00:00-00:00,177.40345000000002
2104,1927,2019-12-20T14:00:00-00:00,181.12461000000002
2105,1926,2019-12-20T13:00:00-00:00,163.32793
2106,1925,2019-12-20T12:00:00-00:00,160.09264000000002
2107,1924,2019-12-20T11:00:00-00:00,144.44367
2108,1923,2019-12-20T10:00:00-00:00,150.27716999999998
2109,1922,2019-12-20T09:00:00-00:00,155.66174
2110,1921,2019-12-20T08:00:00-00:00,158.52366999999998
2111,1920,2019-12-20T07:00:00-00:00,173.5368
2112,1919,2019-12-20T06:00:00-00:00,175.23889000000003
2113,1918,2019-12-20T05:00:00-00:00,233.13411000000002
2114,1917,2019-12-20T04:00:00-00:00,235.57829
2115,1916,2019-12-20T03:00:00-00:00,235.53077
2116,1915,2019-12-20T02:00:00-00:00,264.5881
2117,1914,2019-12-20T01:00:00-00:00,282.55228999999997
2118,1913,2019-12-20T00:00:00-00:00,261.18582
2119,1912,2019-12-19T23:00:00-00:00,189.43376999999998
2120,1911,2019-12-19T22:00:00-00:00,120.03783000000001
2121,1910,2019-12-19T21:00:00-00:00,102.91829999999999
2122,1909,2019-12-19T20:00:00-00:00,105.10483
2123,1908,2019-12-19T19:00:00-00:00,115.2195
2124,1907,2019-12-19T18:00:00-00:00,125.14026999999999
2125,1906,2019-12-19T17:00:00-00:00,110.41644999999998
2126,1905,2019-12-19T16:00:00-00:00,161.72555000000003
2127,1904,2019-12-19T15:00:00-00:00,210.48532999999998
2128,1903,2019-12-19T14:00:00-00:00,282.59431
2129,1902,2019-12-19T13:00:00-00:00,189.34559000000002
2130,1901,2019-12-19T12:00:00-00:00,169.35521
2131,1900,2019-12-19T11:00:00-00:00,138.8114
2132,1899,2019-12-19T10:00:00-00:00,170.57550999999998
2133,1898,2019-12-19T09:00:00-00:00,180.61636
2134,1897,2019-12-19T08:00:00-00:00,188.58277
2135,1896,2019-12-19T07:00:00-00:00,174.44979
2136,1895,2019-12-19T06:00:00-00:00,179.54348000000002
2137,1894,2019-12-19T05:00:00-00:00,170.96904
2138,1893,2019-12-19T04:00:00-00:00,221.25287
2139,1892,2019-12-19T03:00:00-00:00,736.39621
2140,1891,2019-12-19T02:00:00-00:00,256.4035
2141,1890,2019-12-19T01:00:00-00:00,319.34352
2142,1889,2019-12-19T00:00:00-00:00,263.86904
2143,1888,2019-12-18T23:00:00-00:00,176.03387
2144,1887,2019-12-18T22:00:00-00:00,173.70152
2145,1886,2019-12-18T21:00:00-00:00,169.41588000000002
2146,1885,2019-12-18T20:00:00-00:00,163.8
2147,1884,2019-12-18T19:00:00-00:00,184.51470999999998
2148,1883,2019-12-18T18:00:00-00:00,308.17498000000006
2149,1882,2019-12-18T17:00:00-00:00,191.814
2150,1881,2019-12-18T16:00:00-00:00,190.70783
2151,1880,2019-12-18T15:00:00-00:00,242.28068
2152,1879,2019-12-18T14:00:00-00:00,262.37721999999997
2153,1878,2019-12-18T13:00:00-00:00,272.95986000000005
2154,1877,2019-12-18T12:00:00-00:00,199.07994000000002
2155,1876,2019-12-18T11:00:00-00:00,181.12071
2156,1875,2019-12-18T10:00:00-00:00,163.09669
2157,1874,2019-12-18T09:00:00-00:00,155.11771
2158,1873,2019-12-18T08:00:00-00:00,146.20322
2159,1872,2019-12-18T07:00:00-00:00,176.88092
2160,1871,2019-12-18T06:00:00-00:00,189.49329999999998
2161,1870,2019-12-18T05:00:00-00:00,219.88929
2162,1869,2019-12-18T04:00:00-00:00,256.32128
2163,1868,2019-12-18T03:00:00-00:00,256.14504
2164,1867,2019-12-18T02:00:00-00:00,255.23404
2165,1866,2019-12-18T01:00:00-00:00,303.72262
2166,1865,2019-12-18T00:00:00-00:00,486.70839
2167,1864,2019-12-17T23:00:00-00:00,178.25835999999998
2168,1863,2019-12-17T22:00:00-00:00,133.04192
2169,1862,2019-12-17T21:00:00-00:00,117.27441
2170,1861,2019-12-17T20:00:00-00:00,113.92132000000001
2171,1860,2019-12-17T19:00:00-00:00,118.19655
2172,1859,2019-12-17T18:00:00-00:00,130.58251
2173,1858,2019-12-17T17:00:00-00:00,136.76835999999997
2174,1857,2019-12-17T16:00:00-00:00,177.62027999999998
2175,1856,2019-12-17T15:00:00-00:00,240.27086
2176,1855,2019-12-17T14:00:00-00:00,268.84929
2177,1854,2019-12-17T13:00:00-00:00,194.86023999999998
2178,1853,2019-12-17T12:00:00-00:00,180.95626000000001
2179,1852,2019-12-17T11:00:00-00:00,178.73699
2180,1851,2019-12-17T10:00:00-00:00,177.07598
2181,1850,2019-12-17T09:00:00-00:00,182.2965
2182,1849,2019-12-17T08:00:00-00:00,169.85102
2183,1848,2019-12-17T07:00:00-00:00,145.21730000000002
2184,1847,2019-12-17T06:00:00-00:00,160.28732
2185,1846,2019-12-17T05:00:00-00:00,197.6606
2186,1845,2019-12-17T04:00:00-00:00,235.83507
2187,1844,2019-12-17T03:00:00-00:00,251.08889
2188,1843,2019-12-17T02:00:00-00:00,267.93315
2189,1842,2019-12-17T01:00:00-00:00,284.06807000000003
2190,1841,2019-12-17T00:00:00-00:00,204.92449
2191,1840,2019-12-16T23:00:00-00:00,125.87425999999999
2192,1839,2019-12-16T22:00:00-00:00,89.75866
2193,1838,2019-12-16T21:00:00-00:00,100.79059999999998
2194,1837,2019-12-16T20:00:00-00:00,92.70789
2195,1836,2019-12-16T19:00:00-00:00,213.67704
2196,1835,2019-12-16T18:00:00-00:00,118.01271999999999
2197,1834,2019-12-16T17:00:00-00:00,117.58511
2198,1833,2019-12-16T16:00:00-00:00,152.68026
2199,1832,2019-12-16T15:00:00-00:00,235.6631
2200,1831,2019-12-16T14:00:00-00:00,274.80097
2201,1830,2019-12-16T13:00:00-00:00,250.19779
2202,1829,2019-12-16T12:00:00-00:00,183.07229999999998
2203,1828,2019-12-16T11:00:00-00:00,167.00752
2204,1827,2019-12-16T10:00:00-00:00,155.93532000000002
2205,1826,2019-12-16T09:00:00-00:00,160.0952
2206,1825,2019-12-16T08:00:00-00:00,155.95308
2207,1824,2019-12-16T07:00:00-00:00,143.7185
2208,1823,2019-12-16T06:00:00-00:00,173.42826
2209,1822,2019-12-16T05:00:00-00:00,220.1924
2210,1821,2019-12-16T04:00:00-00:00,213.55858
2211,1820,2019-12-16T03:00:00-00:00,341.72411999999997
2212,1819,2019-12-16T02:00:00-00:00,215.53152
2213,1818,2019-12-16T01:00:00-00:00,183.65152
2214,1817,2019-12-16T00:00:00-00:00,219.97525000000002
2215,1816,2019-12-15T23:00:00-00:00,114.94664999999999
2216,1815,2019-12-15T22:00:00-00:00,54.700829999999996
2217,1814,2019-12-15T21:00:00-00:00,-0.0008000000000000021
2218,1813,2019-12-15T20:00:00-00:00,19.586570000000002
2219,1812,2019-12-15T19:00:00-00:00,39.20423
2220,1811,2019-12-15T18:00:00-00:00,64.93236
2221,1810,2019-12-15T17:00:00-00:00,89.67286
2222,1809,2019-12-15T16:00:00-00:00,116.72207
2223,1808,2019-12-15T15:00:00-00:00,130.53655
2224,1807,2019-12-15T14:00:00-00:00,137.06878
2225,1806,2019-12-15T13:00:00-00:00,134.89022
2226,1805,2019-12-15T12:00:00-00:00,142.09562
2227,1804,2019-12-15T11:00:00-00:00,126.72240000000001
2228,1803,2019-12-15T10:00:00-00:00,113.6516
2229,1802,2019-12-15T09:00:00-00:00,104.45105
2230,1801,2019-12-15T08:00:00-00:00,99.68547
2231,1800,2019-12-15T07:00:00-00:00,105.02503999999999
2232,1799,2019-12-15T06:00:00-00:00,142.55107999999998
2233,1798,2019-12-15T05:00:00-00:00,154.7077
2234,1797,2019-12-15T04:00:00-00:00,145.27599
2235,1796,2019-12-15T03:00:00-00:00,131.31100999999998
2236,1795,2019-12-15T02:00:00-00:00,164.63796
2237,1794,2019-12-15T01:00:00-00:00,377.56569
2238,1793,2019-12-15T00:00:00-00:00,178.72863999999998
2239,1792,2019-12-14T23:00:00-00:00,99.58557
2240,1791,2019-12-14T22:00:00-00:00,40.68145
2241,1790,2019-12-14T21:00:00-00:00,58.75596
2242,1789,2019-12-14T20:00:00-00:00,29.99861
2243,1788,2019-12-14T19:00:00-00:00,17.03514
2244,1787,2019-12-14T18:00:00-00:00,69.6575
2245,1786,2019-12-14T17:00:00-00:00,46.43438999999999
2246,1785,2019-12-14T16:00:00-00:00,117.76474
2247,1784,2019-12-14T15:00:00-00:00,118.22849000000001
2248,1783,2019-12-14T14:00:00-00:00,148.13567
2249,1782,2019-12-14T13:00:00-00:00,127.96177
2250,1781,2019-12-14T12:00:00-00:00,110.38996
2251,1780,2019-12-14T11:00:00-00:00,111.54155
2252,1779,2019-12-14T10:00:00-00:00,112.40277
2253,1778,2019-12-14T09:00:00-00:00,115.16721000000001
2254,1777,2019-12-14T08:00:00-00:00,129.04905000000002
2255,1776,2019-12-14T07:00:00-00:00,164.99505
2256,1775,2019-12-14T06:00:00-00:00,794.1951100000001
2257,1774,2019-12-14T05:00:00-00:00,693.3313800000001
2258,1773,2019-12-14T04:00:00-00:00,148.87138
2259,1772,2019-12-14T03:00:00-00:00,171.76085
2260,1771,2019-12-14T02:00:00-00:00,162.96828
2261,1770,2019-12-14T01:00:00-00:00,211.55909
2262,1769,2019-12-14T00:00:00-00:00,288.57658000000004
2263,1768,2019-12-13T23:00:00-00:00,124.32743000000002
2264,1767,2019-12-13T22:00:00-00:00,34.32867
2265,1766,2019-12-13T21:00:00-00:00,17.75948
2266,1765,2019-12-13T20:00:00-00:00,67.27112000000001
2267,1764,2019-12-13T19:00:00-00:00,63.35243
2268,1763,2019-12-13T18:00:00-00:00,66.05168
2269,1762,2019-12-13T17:00:00-00:00,56.369879999999995
2270,1761,2019-12-13T16:00:00-00:00,110.21422999999999
2271,1760,2019-12-13T15:00:00-00:00,140.96286
2272,1759,2019-12-13T14:00:00-00:00,178.32423999999997
2273,1758,2019-12-13T13:00:00-00:00,180.41097000000002
2274,1757,2019-12-13T12:00:00-00:00,133.36286
2275,1756,2019-12-13T11:00:00-00:00,112.45177000000001
2276,1755,2019-12-13T10:00:00-00:00,113.52127
2277,1754,2019-12-13T09:00:00-00:00,114.89520999999999
2278,1753,2019-12-13T08:00:00-00:00,108.66389000000001
2279,1752,2019-12-13T07:00:00-00:00,116.04797
2280,1751,2019-12-13T06:00:00-00:00,122.96901
2281,1750,2019-12-13T05:00:00-00:00,139.05931
2282,1749,2019-12-13T04:00:00-00:00,165.76115
2283,1748,2019-12-13T03:00:00-00:00,183.76669000000004
2284,1747,2019-12-13T02:00:00-00:00,198.90494999999999
2285,1746,2019-12-13T01:00:00-00:00,213.11221
2286,1745,2019-12-13T00:00:00-00:00,190.135
2287,1744,2019-12-12T23:00:00-00:00,123.12603
2288,1743,2019-12-12T22:00:00-00:00,106.78720999999999
2289,1742,2019-12-12T21:00:00-00:00,126.66748
2290,1741,2019-12-12T20:00:00-00:00,114.13054000000001
2291,1740,2019-12-12T19:00:00-00:00,115.20686
2292,1739,2019-12-12T18:00:00-00:00,133.87089
2293,1738,2019-12-12T17:00:00-00:00,135.37284
2294,1737,2019-12-12T16:00:00-00:00,159.12163
2295,1736,2019-12-12T15:00:00-00:00,189.08071
2296,1735,2019-12-12T14:00:00-00:00,179.19645
2297,1734,2019-12-12T13:00:00-00:00,138.07803
2298,1733,2019-12-12T12:00:00-00:00,114.88042999999999
2299,1732,2019-12-12T11:00:00-00:00,110.83727
2300,1731,2019-12-12T10:00:00-00:00,111.1025
2301,1730,2019-12-12T09:00:00-00:00,103.05423
2302,1729,2019-12-12T08:00:00-00:00,103.66913
2303,1728,2019-12-12T07:00:00-00:00,115.09206
2304,1727,2019-12-12T06:00:00-00:00,140.22745
2305,1726,2019-12-12T05:00:00-00:00,130.53931
2306,1725,2019-12-12T04:00:00-00:00,142.99441000000002
2307,1724,2019-12-12T03:00:00-00:00,164.79314
2308,1723,2019-12-12T02:00:00-00:00,191.23534999999998
2309,1722,2019-12-12T01:00:00-00:00,223.48179000000002
2310,1721,2019-12-12T00:00:00-00:00,150.46253
2311,1720,2019-12-11T23:00:00-00:00,125.92426999999999
2312,1719,2019-12-11T22:00:00-00:00,105.94886
2313,1718,2019-12-11T21:00:00-00:00,93.84783
2314,1717,2019-12-11T20:00:00-00:00,102.39739
2315,1716,2019-12-11T19:00:00-00:00,112.00094999999999
2316,1715,2019-12-11T18:00:00-00:00,118.88125
2317,1714,2019-12-11T17:00:00-00:00,134.04291
2318,1713,2019-12-11T16:00:00-00:00,213.58053
2319,1712,2019-12-11T15:00:00-00:00,216.02091
2320,1711,2019-12-11T14:00:00-00:00,196.04112999999998
2321,1710,2019-12-11T13:00:00-00:00,141.66734
2322,1709,2019-12-11T12:00:00-00:00,139.79196000000002
2323,1708,2019-12-11T11:00:00-00:00,137.47262
2324,1707,2019-12-11T10:00:00-00:00,137.63043000000002
2325,1706,2019-12-11T09:00:00-00:00,136.00401
2326,1705,2019-12-11T08:00:00-00:00,155.44354
2327,1704,2019-12-11T07:00:00-00:00,131.92824
2328,1703,2019-12-11T06:00:00-00:00,153.98852
2329,1702,2019-12-11T05:00:00-00:00,160.31117
2330,1701,2019-12-11T04:00:00-00:00,199.09103
2331,1700,2019-12-11T03:00:00-00:00,231.63047
2332,1699,2019-12-11T02:00:00-00:00,239.83654
2333,1698,2019-12-11T01:00:00-00:00,226.10361
2334,1697,2019-12-11T00:00:00-00:00,217.05208
2335,1696,2019-12-10T23:00:00-00:00,156.34529
2336,1695,2019-12-10T22:00:00-00:00,121.33717
2337,1694,2019-12-10T21:00:00-00:00,110.70622
2338,1693,2019-12-10T20:00:00-00:00,113.88935000000001
2339,1692,2019-12-10T19:00:00-00:00,121.70401
2340,1691,2019-12-10T18:00:00-00:00,148.62387999999999
2341,1690,2019-12-10T17:00:00-00:00,166.79664000000002
2342,1689,2019-12-10T16:00:00-00:00,195.54069
2343,1688,2019-12-10T15:00:00-00:00,218.95898
2344,1687,2019-12-10T14:00:00-00:00,203.38171999999997
2345,1686,2019-12-10T13:00:00-00:00,181.63408
2346,1685,2019-12-10T12:00:00-00:00,172.1341
2347,1684,2019-12-10T11:00:00-00:00,161.91384
2348,1683,2019-12-10T10:00:00-00:00,157.78546
2349,1682,2019-12-10T09:00:00-00:00,159.89195
2350,1681,2019-12-10T08:00:00-00:00,148.78829
2351,1680,2019-12-10T07:00:00-00:00,148.27421
2352,1679,2019-12-10T06:00:00-00:00,167.55244
2353,1678,2019-12-10T05:00:00-00:00,214.06235999999998
2354,1677,2019-12-10T04:00:00-00:00,233.90746
2355,1676,2019-12-10T03:00:00-00:00,240.37459
2356,1675,2019-12-10T02:00:00-00:00,229.34111000000001
2357,1674,2019-12-10T01:00:00-00:00,226.09195
2358,1673,2019-12-10T00:00:00-00:00,189.65150999999997
2359,1672,2019-12-09T23:00:00-00:00,129.85507
2360,1671,2019-12-09T22:00:00-00:00,102.95169999999999
2361,1670,2019-12-09T21:00:00-00:00,108.0924
2362,1669,2019-12-09T20:00:00-00:00,110.96674000000002
2363,1668,2019-12-09T19:00:00-00:00,108.84246999999999
2364,1667,2019-12-09T18:00:00-00:00,133.09591
2365,1666,2019-12-09T17:00:00-00:00,144.25807
2366,1665,2019-12-09T16:00:00-00:00,158.98517
2367,1664,2019-12-09T15:00:00-00:00,180.64257
2368,1663,2019-12-09T14:00:00-00:00,202.92863
2369,1662,2019-12-09T13:00:00-00:00,251.73369000000002
2370,1661,2019-12-09T12:00:00-00:00,141.57776
2371,1660,2019-12-09T11:00:00-00:00,121.99339
2372,1659,2019-12-09T10:00:00-00:00,129.13959
2373,1658,2019-12-09T09:00:00-00:00,125.50231
2374,1657,2019-12-09T08:00:00-00:00,153.84053
2375,1656,2019-12-09T07:00:00-00:00,160.44702
2376,1655,2019-12-09T06:00:00-00:00,175.26452
2377,1654,2019-12-09T05:00:00-00:00,166.48673
2378,1653,2019-12-09T04:00:00-00:00,182.26312000000001
2379,1652,2019-12-09T03:00:00-00:00,184.29206
2380,1651,2019-12-09T02:00:00-00:00,207.94389
2381,1650,2019-12-09T01:00:00-00:00,197.85485
2382,1649,2019-12-09T00:00:00-00:00,198.9094
2383,1648,2019-12-08T23:00:00-00:00,187.32238999999998
2384,1647,2019-12-08T22:00:00-00:00,126.36101
2385,1646,2019-12-08T21:00:00-00:00,105.96067
2386,1645,2019-12-08T20:00:00-00:00,111.34213000000001
2387,1644,2019-12-08T19:00:00-00:00,140.10745
2388,1643,2019-12-08T18:00:00-00:00,140.70349
2389,1642,2019-12-08T17:00:00-00:00,138.81807999999998
2390,1641,2019-12-08T16:00:00-00:00,128.37007
2391,1640,2019-12-08T15:00:00-00:00,114.22305
2392,1639,2019-12-08T14:00:00-00:00,112.74035999999998
2393,1638,2019-12-08T13:00:00-00:00,120.93542
2394,1637,2019-12-08T12:00:00-00:00,130.99731
2395,1636,2019-12-08T11:00:00-00:00,141.22165
2396,1635,2019-12-08T10:00:00-00:00,125.22657
2397,1634,2019-12-08T09:00:00-00:00,129.63060000000002
2398,1633,2019-12-08T08:00:00-00:00,148.24537
2399,1632,2019-12-08T07:00:00-00:00,141.8435
2400,1631,2019-12-08T06:00:00-00:00,144.77656
2401,1630,2019-12-08T05:00:00-00:00,145.98064
2402,1629,2019-12-08T04:00:00-00:00,148.55232
2403,1628,2019-12-08T03:00:00-00:00,188.85542
2404,1627,2019-12-08T02:00:00-00:00,168.99417
2405,1626,2019-12-08T01:00:00-00:00,267.15160000000003
2406,1625,2019-12-08T00:00:00-00:00,225.08905
2407,1624,2019-12-07T23:00:00-00:00,226.73744
2408,1623,2019-12-07T22:00:00-00:00,173.39499
2409,1622,2019-12-07T21:00:00-00:00,151.28742
2410,1621,2019-12-07T20:00:00-00:00,140.72587
2411,1620,2019-12-07T19:00:00-00:00,167.74772000000002
2412,1619,2019-12-07T18:00:00-00:00,156.28790999999998
2413,1618,2019-12-07T17:00:00-00:00,185.78278999999998
2414,1617,2019-12-07T16:00:00-00:00,152.82109
2415,1616,2019-12-07T15:00:00-00:00,131.23264999999998
2416,1615,2019-12-07T14:00:00-00:00,158.44233
2417,1614,2019-12-07T13:00:00-00:00,139.09176
2418,1613,2019-12-07T12:00:00-00:00,152.53223000000003
2419,1612,2019-12-07T11:00:00-00:00,127.26066
2420,1611,2019-12-07T10:00:00-00:00,127.7456
2421,1610,2019-12-07T09:00:00-00:00,135.81119
2422,1609,2019-12-07T08:00:00-00:00,134.75684
2423,1608,2019-12-07T07:00:00-00:00,129.64562
2424,1607,2019-12-07T06:00:00-00:00,134.22298
2425,1606,2019-12-07T05:00:00-00:00,184.65294000000003
2426,1605,2019-12-07T04:00:00-00:00,188.5217
2427,1604,2019-12-07T03:00:00-00:00,179.74487
2428,1603,2019-12-07T02:00:00-00:00,207.13973000000001
2429,1602,2019-12-07T01:00:00-00:00,286.34319
2430,1601,2019-12-07T00:00:00-00:00,195.14451
2431,1600,2019-12-06T23:00:00-00:00,153.78003
2432,1599,2019-12-06T22:00:00-00:00,154.55978
2433,1598,2019-12-06T21:00:00-00:00,124.29969
2434,1597,2019-12-06T20:00:00-00:00,89.37035000000002
2435,1596,2019-12-06T19:00:00-00:00,95.94104
2436,1595,2019-12-06T18:00:00-00:00,104.36377000000002
2437,1594,2019-12-06T17:00:00-00:00,115.43718
2438,1593,2019-12-06T16:00:00-00:00,140.81606
2439,1592,2019-12-06T15:00:00-00:00,167.88181
2440,1591,2019-12-06T14:00:00-00:00,149.82265999999998
2441,1590,2019-12-06T13:00:00-00:00,122.66556
2442,1589,2019-12-06T12:00:00-00:00,123.39607000000001
2443,1588,2019-12-06T11:00:00-00:00,112.88153
2444,1587,2019-12-06T10:00:00-00:00,114.00880000000001
2445,1586,2019-12-06T09:00:00-00:00,116.52311
2446,1585,2019-12-06T08:00:00-00:00,118.90747
2447,1584,2019-12-06T07:00:00-00:00,130.97781
2448,1583,2019-12-06T06:00:00-00:00,153.94835999999998
2449,1582,2019-12-06T05:00:00-00:00,193.75617
2450,1581,2019-12-06T04:00:00-00:00,213.13146
2451,1580,2019-12-06T03:00:00-00:00,226.58247
2452,1579,2019-12-06T02:00:00-00:00,247.22930000000002
2453,1578,2019-12-06T01:00:00-00:00,302.00852
2454,1577,2019-12-06T00:00:00-00:00,276.17701
2455,1576,2019-12-05T23:00:00-00:00,151.80498
2456,1575,2019-12-05T22:00:00-00:00,118.64264
2457,1574,2019-12-05T21:00:00-00:00,116.4083
2458,1573,2019-12-05T20:00:00-00:00,95.78669000000001
2459,1572,2019-12-05T19:00:00-00:00,91.04143
2460,1571,2019-12-05T18:00:00-00:00,107.10823
2461,1570,2019-12-05T17:00:00-00:00,118.61998
2462,1569,2019-12-05T16:00:00-00:00,150.98444999999998
2463,1568,2019-12-05T15:00:00-00:00,198.36258
2464,1567,2019-12-05T14:00:00-00:00,208.11172000000002
2465,1566,2019-12-05T13:00:00-00:00,213.56519
2466,1565,2019-12-05T12:00:00-00:00,166.3393
2467,1564,2019-12-05T11:00:00-00:00,148.41387
2468,1563,2019-12-05T10:00:00-00:00,142.41735
2469,1562,2019-12-05T09:00:00-00:00,134.75948
2470,1561,2019-12-05T08:00:00-00:00,161.65603
2471,1560,2019-12-05T07:00:00-00:00,145.03822
2472,1559,2019-12-05T06:00:00-00:00,171.03793
2473,1558,2019-12-05T05:00:00-00:00,195.06365
2474,1557,2019-12-05T04:00:00-00:00,193.71623
2475,1556,2019-12-05T03:00:00-00:00,211.8501
2476,1555,2019-12-05T02:00:00-00:00,195.71384999999998
2477,1554,2019-12-05T01:00:00-00:00,263.82871
2478,1553,2019-12-05T00:00:00-00:00,240.22938
2479,1552,2019-12-04T23:00:00-00:00,194.65854000000002
2480,1551,2019-12-04T22:00:00-00:00,142.87572
2481,1550,2019-12-04T21:00:00-00:00,159.4634
2482,1549,2019-12-04T20:00:00-00:00,199.19792
2483,1548,2019-12-04T19:00:00-00:00,221.63663
2484,1547,2019-12-04T18:00:00-00:00,258.66877
2485,1546,2019-12-04T17:00:00-00:00,248.93124
2486,1545,2019-12-04T16:00:00-00:00,171.72986
2487,1544,2019-12-04T15:00:00-00:00,178.65456999999998
2488,1543,2019-12-04T14:00:00-00:00,169.04933
2489,1542,2019-12-04T13:00:00-00:00,145.97105
2490,1541,2019-12-04T12:00:00-00:00,146.24922999999998
2491,1540,2019-12-04T11:00:00-00:00,126.29952
2492,1539,2019-12-04T10:00:00-00:00,126.5036
2493,1538,2019-12-04T09:00:00-00:00,127.17831999999999
2494,1537,2019-12-04T08:00:00-00:00,153.82787000000002
2495,1536,2019-12-04T07:00:00-00:00,154.4205
2496,1535,2019-12-04T06:00:00-00:00,177.59446
2497,1534,2019-12-04T05:00:00-00:00,182.90911999999997
2498,1533,2019-12-04T04:00:00-00:00,348.62657
2499,1532,2019-12-04T03:00:00-00:00,212.43138
2500,1531,2019-12-04T02:00:00-00:00,240.02438999999998
2501,1530,2019-12-04T01:00:00-00:00,275.87805000000003
2502,1529,2019-12-04T00:00:00-00:00,266.25599
2503,1528,2019-12-03T23:00:00-00:00,230.22001999999998
2504,1527,2019-12-03T22:00:00-00:00,185.30813999999998
2505,1526,2019-12-03T21:00:00-00:00,138.59356000000002
2506,1525,2019-12-03T20:00:00-00:00,116.65594
2507,1524,2019-12-03T19:00:00-00:00,123.14374
2508,1523,2019-12-03T18:00:00-00:00,175.74160999999998
2509,1522,2019-12-03T17:00:00-00:00,133.41608
2510,1521,2019-12-03T16:00:00-00:00,142.54454
2511,1520,2019-12-03T15:00:00-00:00,155.07981
2512,1519,2019-12-03T14:00:00-00:00,176.85371
2513,1518,2019-12-03T13:00:00-00:00,137.9716
2514,1517,2019-12-03T12:00:00-00:00,118.5624
2515,1516,2019-12-03T11:00:00-00:00,112.4224
2516,1515,2019-12-03T10:00:00-00:00,113.52120000000001
2517,1514,2019-12-03T09:00:00-00:00,121.19481999999999
2518,1513,2019-12-03T08:00:00-00:00,121.00404
2519,1512,2019-12-03T07:00:00-00:00,151.2836
2520,1511,2019-12-03T06:00:00-00:00,165.56713000000002
2521,1510,2019-12-03T05:00:00-00:00,181.54226
2522,1509,2019-12-03T04:00:00-00:00,277.5386
2523,1508,2019-12-03T03:00:00-00:00,236.78777
2524,1507,2019-12-03T02:00:00-00:00,250.82733
